id,team_id,name,nameEn,number,position,nationality,age,height,weight,marketValue,club
944,39,"David Alaba",,8,后卫,,,,1992-06-24,,,"Real Madrid C. F."
945,39,"Marcel Sabitzer",,9,中场,,,,1994-03-17,,,"Borussia Dortmund"
946,39,"Florian Grillitsch",,10,中场,,,,1995-08-07,,,"SC Braga"
947,39,"Michael Gregoritsch",,11,前锋,,,,1994-04-18,,,"FC Augsburg"
948,39,"Florian Wiegele",,12,守门员,,,,2001-03-21,,,"FC Viktoria Plzeň"
949,39,"Patrick Pentz",,13,守门员,,,,1997-01-02,,,"Brøndby IF"
950,39,"Saša Kalajdžić",,14,前锋,,,,1997-07-07,,,"LASK Linz"
951,39,"Philipp Lienhart",,15,后卫,,,,1996-07-11,,,"SC Freiburg"
952,39,"Phillipp Mwene",,16,后卫,,,,1994-01-29,,,"1. FSV Mainz 05"
953,39,"Carney Chukwuemeka",,17,中场,,,,2003-10-20,,,"Borussia Dortmund"
954,39,"Romano Schmid",,18,中场,,,,2000-01-27,,,"SV Werder Bremen"
955,39,"Dejan Ljubičić",,19,中场,,,,1997-10-08,,,"FC Schalke 04"
956,39,"Konrad Laimer",,20,中场,,,,1997-05-27,,,"FC Bayern München"
957,39,"Patrick Wimmer",,21,前锋,,,,2001-05-30,,,"VfL Wolfsburg"
958,39,"Alexander Prass",,22,中场,,,,2001-05-26,,,"TSG Hoffenheim"
959,39,"Marco Friedl",,23,后卫,,,,1998-03-16,,,"SV Werder Bremen"
960,39,"Paul Wanner",,24,中场,,,,2005-12-23,,,"PSV Eindhoven"
961,39,"Michael Svoboda",,25,后卫,,,,1998-10-15,,,"Venezia FC"
962,39,"Alessandro Schöpf",,26,中场,,,,1994-02-07,,,"Wolfsberger AC"
963,40,"Yazeed Abulaila",,1,守门员,,,,1993-01-08,,,"Al Hussein SC"
964,40,"Mohammad Abu Hashish",,2,后卫,,,,1995-05-09,,,"Al Karma SC"
965,40,"Abdallah Nasib",,3,后卫,,,,1994-02-25,,,"Al Zawra'a SC"
966,40,"Husam Abu Dahab",,4,后卫,,,,2000-05-13,,,"Al Faisaly SC"
967,40,"Yazan Al-Arab",,5,后卫,,,,1996-01-31,,,"FC Seoul"
968,40,"Amer Jamous",,6,中场,,,,2002-07-03,,,"Al Zawra'a SC"
969,40,"Mohammad Abu Zrayq",,7,前锋,,,,1997-12-30,,,"Raja Casablanca"
970,40,"Noor Al-Rawabdeh",,8,中场,,,,1997-02-24,,,"Selangor FC"
971,40,"Ali Olwan",,9,前锋,,,,2000-03-26,,,"Al Sailiya SC"
972,40,"Musa Al-Taamari",,10,前锋,,,,1997-06-10,,,"Stade Rennais FC"
973,40,"Odeh Al-Fakhouri",,11,前锋,,,,2005-11-22,,,"Pyramids FC"
974,40,"Nour Bani Attiah",,12,守门员,,,,1993-01-25,,,"Al Faisaly SC"
975,40,"Mahmoud Al-Mardi",,13,前锋,,,,1993-10-06,,,"Al Hussein SC"
976,40,"Rajaei Ayed",,14,中场,,,,1993-07-25,,,"Al Hussein SC"
977,40,"Ibrahim Sadeh",,15,中场,,,,2000-04-27,,,"Al Karma SC"
978,40,"Mo Abualnadi",,16,后卫,,,,2001-02-08,,,"Selangor FC"
979,40,"Salim Obaid",,17,后卫,,,,1992-01-17,,,"Al Hussein SC"
980,40,"Mohammad Ahmed Mohammad Taha",,18,中场,,,,2005-07-13,,,"Al Hussein SC"
981,40,"Saed Al-Rosan",,19,后卫,,,,1997-02-01,,,"Al Hussein SC"
982,40,"Mohannad Abu Taha",,20,中场,,,,2003-02-02,,,"Al-Quwa Al-Jawiya"
983,40,"Nizar Al-Rashdan",,21,中场,,,,1999-03-23,,,"Qatar SC"
984,40,"Abdallah Al-Fakhouri",,22,守门员,,,,2000-01-22,,,"Al Wahdat SC"
985,40,"Ihsan Haddad",,23,后卫,,,,1994-02-05,,,"Al Hussein SC"
986,40,"Ali Azaizeh",,24,前锋,,,,2004-04-13,,,"Al Shabab FC"
987,40,"Mohammad Al-Dawoud",,25,中场,,,,1992-04-12,,,"Al Wahdat SC"
988,40,"Anas Badawi",,26,后卫,,,,1997-09-13,,,"Al Faisaly SC"
989,44,"David Ospina",,1,守门员,,,,1988-08-31,,,"Atlético Nacional"
990,44,"Daniel Muñoz",,2,后卫,,,,1996-05-26,,,"Crystal Palace FC"
991,44,"Jhon Lucumí",,3,后卫,,,,1998-06-26,,,"Bologna FC"
992,44,"Santiago Arias",,4,后卫,,,,1992-01-13,,,"CA Independiente"
993,44,"Kevin Castaño",,5,中场,,,,2000-09-29,,,"CA River Plate"
994,44,"Richard Ríos",,6,中场,,,,2000-06-02,,,"SL Benfica"
995,44,"Luis Díaz",,7,前锋,,,,1997-01-13,,,"FC Bayern München"
996,44,"Jorge Carrascal",,8,中场,,,,1998-05-25,,,"CR Flamengo"
997,44,"Jhon Córdoba",,9,前锋,,,,1993-05-11,,,"FC Krasnodar"
998,44,"James Rodríguez",,10,中场,,,,1991-07-12,,,"Minnesota United FC"
999,44,"Jhon Arias",,11,中场,,,,1997-09-21,,,"SE Palmeiras"
1000,44,"Camilo Vargas",,12,守门员,,,,1989-03-09,,,"Atlas FC"
1001,44,"Yerry Mina",,13,后卫,,,,1994-09-23,,,"Cagliari"
1002,44,"Gustavo Puerta",,14,后卫,,,,2003-07-23,,,"Racing Santander"
1003,44,"Juan Portilla",,15,中场,,,,1998-09-12,,,"Athletico Paranaense"
1004,44,"Jefferson Lerma",,16,中场,,,,1994-10-25,,,"Crystal Palace FC"
1005,44,"Johan Mojica",,17,后卫,,,,1992-08-21,,,"RCD Mallorca"
1006,44,"Willer Ditta",,18,后卫,,,,1998-01-23,,,"CF Cruz Azul"
1007,44,"Cucho Hernández",,19,前锋,,,,1999-04-20,,,"Real Betis"
1008,44,"Juan Fernando Quintero",,20,中场,,,,1993-01-18,,,"CA River Plate"
1009,44,"Jaminton Campaz",,21,前锋,,,,2000-05-24,,,"CA Rosario Central"
1010,44,"Deiver Machado",,22,后卫,,,,1993-09-02,,,"FC Nantes"
1011,44,"Davinson Sánchez",,23,后卫,,,,1996-06-12,,,"Galatasaray SK"
1012,44,"Álvaro Montero",,24,守门员,,,,1995-03-29,,,"CA Vélez Sarsfield"
1013,44,"Luis Suárez",,25,前锋,,,,1997-12-02,,,"Sporting CP"
1014,44,"Andrés Gómez",,26,前锋,,,,2002-09-12,,,"CR Vasco Da Gama"
1015,42,"Lionel Mpasi",,1,守门员,,,,1994-08-01,,,"Le Havre AC"
1016,42,"Aaron Wan-Bissaka",,2,后卫,,,,1997-11-26,,,"West Ham United FC"
1017,42,"Steve Kapuadi",,3,后卫,,,,1998-04-30,,,"Widzew Łódź"
1018,42,"Axel Tuanzebe",,4,后卫,,,,1997-11-14,,,"Burnley FC"
1019,42,"Dylan Batubinsika",,5,后卫,,,,1996-02-15,,,"AEL FC"
1020,42,"Ngal'ayel Mukau",,6,中场,,,,2004-11-03,,,"Lille OSC"
1021,42,"Nathanaël Mbuku",,7,中场,,,,2002-03-16,,,"Montpellier HSC"
1022,42,"Samuel Moutoussamy",,8,中场,,,,1996-08-12,,,"Atromitos FC"
1023,42,"Brian Cipenga",,9,前锋,,,,1998-03-11,,,"CD Castellón"
1024,42,"Théo Bongonda",,10,中场,,,,1995-11-20,,,"FC Spartak Moscow"
1025,42,"Gaël Kakuta",,11,前锋,,,,1991-06-21,,,"AEL FC"
1026,42,"Joris Kayembe",,12,后卫,,,,1994-08-08,,,"KRC Genk"
1027,42,"Meschak Elia",,13,前锋,,,,1997-08-06,,,"Alanyaspor"
1028,42,"Noah Sadiki",,14,中场,,,,2004-12-17,,,"Sunderland AFC"
1029,42,"Aaron Tshibola",,15,中场,,,,1995-01-02,,,"Kilmarnock FC"
1030,42,"Timothy Fayulu",,16,守门员,,,,1999-07-24,,,"FC Noah"
1031,42,"Cédric Bakambu",,17,前锋,,,,1991-04-11,,,"Real Betis"
1032,42,"Charles Pickel",,18,中场,,,,1997-05-15,,,"RCD Espanyol"
1033,42,"Fiston Mayele",,19,前锋,,,,1994-06-24,,,"Pyramids FC"
1034,42,"Yoane Wissa",,20,前锋,,,,1996-09-03,,,"Newcastle United FC"
1035,42,"Matthieu Epolo",,21,守门员,,,,2005-01-15,,,"Standard Liège"
1036,42,"Chancel Mbemba",,22,后卫,,,,1994-08-08,,,"Lille OSC"
1037,42,"Simon Banza",,23,前锋,,,,1996-08-13,,,"Al Jazira"
1038,42,"Gédéon Kalulu",,24,后卫,,,,1997-08-29,,,"Aris Limassol FC"
1039,42,"Edo Kayembe",,25,中场,,,,1998-06-03,,,"Watford FC"
1040,42,"Arthur Masuaku",,26,后卫,,,,1993-11-07,,,"RC Lens"
1041,41,"Diogo Costa",,1,守门员,,,,1999-09-19,,,"FC Porto"
1042,41,"Nélson Semedo",,2,后卫,,,,1993-11-16,,,"Fenerbahçe SK"
1043,41,"Rúben Dias",,3,后卫,,,,1997-05-14,,,"Manchester City FC"
1044,41,"Tomás Araújo",,4,后卫,,,,2002-05-16,,,"SL Benfica"
1045,41,"Diogo Dalot",,5,后卫,,,,1999-03-18,,,"Manchester United FC"
1046,41,"Matheus Nunes",,6,中场,,,,1998-08-27,,,"Manchester City FC"
1047,41,"Cristiano Ronaldo",,7,前锋,,,,1985-02-05,,,"Al Nassr FC"
1048,41,"Bruno Fernandes",,8,中场,,,,1994-09-08,,,"Manchester United FC"
1049,41,"Gonçalo Ramos",,9,前锋,,,,2001-06-20,,,"Paris Saint-Germain"
1050,41,"Bernardo Silva",,10,中场,,,,1994-08-10,,,"Manchester City FC"
1051,41,"João Félix",,11,前锋,,,,1999-11-10,,,"Al Nassr FC"
1052,41,"José Sá",,12,守门员,,,,1993-01-17,,,"Wolverhampton Wanderers FC"
1053,41,"Renato Veiga",,13,后卫,,,,2003-07-29,,,"Villarreal CF"
1054,41,"Gonçalo Inácio",,14,后卫,,,,2001-08-25,,,"Sporting CP"
1055,41,"João Neves",,15,中场,,,,2004-09-27,,,"Paris Saint-Germain"
1056,41,"Francisco Trincão",,16,前锋,,,,1999-12-29,,,"Sporting CP"
1057,41,"Rafael Leão",,17,前锋,,,,1999-06-10,,,"AC Milan"
1058,41,"Pedro Neto",,18,前锋,,,,2000-03-09,,,"Chelsea FC"
1059,41,"Gonçalo Guedes",,19,前锋,,,,1996-11-29,,,"Real Sociedad"
1060,41,"João Cancelo",,20,后卫,,,,1994-05-27,,,"FC Barcelona"
1061,41,"Rúben Neves",,21,中场,,,,1997-03-13,,,"Al Hilal SC"
1062,41,"Rui Silva",,22,守门员,,,,1994-02-07,,,"Sporting CP"
1063,41,"Vitinha",,23,中场,,,,2000-02-13,,,"Paris Saint-Germain"
1064,41,"Samú Costa",,24,后卫,,,,2000-11-27,,,"RCD Mallorca"
1065,41,"Nuno Mendes",,25,后卫,,,,2002-06-19,,,"Paris Saint-Germain"
1066,41,"Francisco Conceição",,26,前锋,,,,2002-12-14,,,"Juventus FC"
1067,43,"Utkir Yusupov",,1,守门员,,,,1991-01-04,,,"PFC Navbahor Namangan"
1068,43,"Abdukodir Khusanov",,2,后卫,,,,2004-02-29,,,"Manchester City FC"
1069,43,"Khojiakbar Alijonov",,3,后卫,,,,1997-04-19,,,"Pakhtakor Tashkent FK"
1070,43,"Farrukh Sayfiev",,4,后卫,,,,1991-01-17,,,"FK Neftchi Farg'ona"
1071,43,"Rustam Ashurmatov",,5,后卫,,,,1996-07-07,,,"Esteghlal Tehran FC"
1072,43,"Akmal Mozgovoy",,6,中场,,,,1999-04-02,,,"Pakhtakor Tashkent FK"
1073,43,"Otabek Shukurov",,7,中场,,,,1996-06-22,,,"Baniyas Club"
1074,43,"Jamshid Iskanderov",,8,中场,,,,1993-10-16,,,"FK Neftchi Farg'ona"
1075,43,"Odiljon Hamrobekov",,9,中场,,,,1996-02-13,,,"Tractor Sazi Tabriz FC"
1076,43,"Jaloliddin Masharipov",,10,中场,,,,1993-09-01,,,"Esteghlal Tehran FC"
1077,43,"Oston Urunov",,11,中场,,,,2000-12-19,,,"Persepolis FC"
1078,43,"Abduvohid Nematov",,12,守门员,,,,2001-03-20,,,"Nasaf Qarshi FC"
1079,43,"Sherzod Nasrullaev",,13,后卫,,,,1998-07-23,,,"Pakhtakor Tashkent FK"
1080,43,"Eldor Shomurodov",,14,前锋,,,,1995-06-29,,,"Başakşehir FK"
1081,43,"Umar Eshmurodov",,15,后卫,,,,1992-11-30,,,"Nasaf Qarshi FC"
1082,43,"Botirali Ergashev",,16,守门员,,,,1995-06-23,,,"FK Neftchi Farg'ona"
1083,43,"Dostonbek Khamdamov",,17,中场,,,,1996-07-24,,,"Pakhtakor Tashkent FK"
1084,43,"Abdulla Abdullaev",,18,后卫,,,,1997-09-01,,,"Dibba FC"
1085,43,"Azizjon Ganiev",,19,中场,,,,1998-02-22,,,"Al Bataeh Club"
1086,43,"Azizbek Amonov",,20,前锋,,,,1997-10-30,,,"FK Dinamo Samarkand"
1087,43,"Igor Sergeev",,21,前锋,,,,1993-04-30,,,"Persepolis FC"
1088,43,"Abbosbek Fayzullaev",,22,中场,,,,2003-10-03,,,"Başakşehir FK"
1089,43,"Sherzod Esanov",,23,中场,,,,2003-02-01,,,"FK Buxoro"
1090,43,"Bekhruz Karimov",,24,后卫,,,,2007-08-07,,,"Surkhon FK"
1091,43,"Avazbek Ulmasaliev",,25,后卫,,,,2000-03-27,,,"OKMK FK"
1092,43,"Jakhongir Urozov",,26,后卫,,,,2004-01-18,,,"FK Dinamo Samarkand"
1093,46,"Dominik Livaković",,1,守门员,,,,1995-01-09,,,"GNK Dinamo Zagreb"
1094,46,"Josip Stanišić",,2,后卫,,,,2000-04-02,,,"FC Bayern München"
1095,46,"Marin Pongračić",,3,后卫,,,,1997-09-11,,,"ACF Fiorentina"
1096,46,"Joško Gvardiol",,4,后卫,,,,2002-01-23,,,"Manchester City FC"
1097,46,"Duje Ćaleta-Car",,5,后卫,,,,1996-09-17,,,"Real Sociedad"
1098,46,"Josip Šutalo",,6,后卫,,,,2000-02-28,,,"AFC Ajax"
1099,46,"Nikola Moro",,7,中场,,,,1998-03-12,,,"Bologna FC"
1100,46,"Mateo Kovačić",,8,中场,,,,1994-05-06,,,"Manchester City FC"
1101,46,"Andrej Kramarić",,9,前锋,,,,1991-06-19,,,"TSG Hoffenheim"
1102,46,"Luka Modrić",,10,中场,,,,1985-09-09,,,"AC Milan"
1103,46,"Ante Budimir",,11,前锋,,,,1991-07-22,,,"CA Osasuna"
1104,46,"Ivor Pandur",,12,守门员,,,,2000-03-25,,,"Hull City FC"
1105,46,"Nikola Vlašić",,13,中场,,,,1997-10-04,,,"Torino FC"
1106,46,"Ivan Perišić",,14,前锋,,,,1989-02-02,,,"PSV Eindhoven"
1107,46,"Mario Pašalić",,15,中场,,,,1995-02-09,,,"Atalanta Bergamo"
1108,46,"Martin Baturina",,16,中场,,,,2003-02-16,,,"Como"
1109,46,"Petar Sučić",,17,中场,,,,2003-10-25,,,"FC Internazionale Milano"
1110,46,"Kristijan Jakić",,18,后卫,,,,1997-05-14,,,"FC Augsburg"
1111,46,"Toni Fruk",,19,中场,,,,2001-03-09,,,"HNK Rijeka"
1112,46,"Igor Matanović",,20,前锋,,,,2003-03-31,,,"SC Freiburg"
1113,46,"Luka Sučić",,21,中场,,,,2002-09-08,,,"Real Sociedad"
1114,46,"Luka Vušković",,22,后卫,,,,2007-02-24,,,"Hamburger SV"
1115,46,"Dominik Kotarski",,23,守门员,,,,2000-02-10,,,"FC København"
1116,46,"Marco Pašalić",,24,前锋,,,,2000-09-14,,,"Orlando City SC"
1117,46,"Martin Erlić",,25,后卫,,,,1998-01-24,,,"FC Midtjylland"
1118,46,"Petar Musa",,26,前锋,,,,1998-03-04,,,"FC Dallas"
1119,45,"Jordan Pickford",,1,守门员,,,,1994-03-07,,,"Everton FC"
1120,45,"Ezri Konsa",,2,后卫,,,,1997-10-23,,,"Aston Villa FC"
1121,45,"Nico O'Reilly",,3,后卫,,,,2005-03-21,,,"Manchester City FC"
1122,45,"Declan Rice",,4,中场,,,,1999-01-14,,,"Arsenal FC"
1123,45,"John Stones",,5,后卫,,,,1994-05-28,,,"Manchester City FC"
1124,45,"Marc Guéhi",,6,后卫,,,,2000-07-13,,,"Manchester City FC"
1125,45,"Bukayo Saka",,7,前锋,,,,2001-09-05,,,"Arsenal FC"
1126,45,"Elliot Anderson",,8,中场,,,,2002-11-06,,,"Nottingham Forest FC"
1127,45,"Harry Kane",,9,前锋,,,,1993-07-28,,,"FC Bayern München"
1128,45,"Jude Bellingham",,10,中场,,,,2003-06-29,,,"Real Madrid C. F."
1129,45,"Marcus Rashford",,11,前锋,,,,1997-10-31,,,"FC Barcelona"
1130,45,"Tino Livramento",,12,后卫,,,,2002-11-12,,,"Newcastle United FC"
1131,45,"Dean Henderson",,13,守门员,,,,1997-03-12,,,"Crystal Palace FC"
1132,45,"Jordan Henderson",,14,中场,,,,1990-06-17,,,"Brentford FC"
1133,45,"Dan Burn",,15,后卫,,,,1992-05-09,,,"Newcastle United FC"
1134,45,"Kobbie Mainoo",,16,中场,,,,2005-04-19,,,"Manchester United FC"
1135,45,"Morgan Rogers",,17,中场,,,,2002-07-26,,,"Aston Villa FC"
1136,45,"Anthony Gordon",,18,前锋,,,,2001-02-24,,,"Newcastle United FC"
1137,45,"Ollie Watkins",,19,前锋,,,,1995-12-30,,,"Aston Villa FC"
1138,45,"Noni Madueke",,20,前锋,,,,2002-03-10,,,"Arsenal FC"
1139,45,"Eberechi Eze",,21,中场,,,,1998-06-29,,,"Arsenal FC"
1140,45,"Ivan Toney",,22,前锋,,,,1996-03-16,,,"Al Ahli FC"
1141,45,"James Trafford",,23,守门员,,,,2002-10-10,,,"Manchester City FC"
1142,45,"Reece James",,24,后卫,,,,1999-12-08,,,"Chelsea FC"
1143,45,"Djed Spence",,25,后卫,,,,2000-08-09,,,"Tottenham Hotspur FC"
1144,45,"Jarell Quansah",,26,后卫,,,,2003-01-29,,,"Bayer 04 Leverkusen"
1145,47,"Lawrence Ati-Zigi",,1,守门员,,,,1996-11-29,,,"FC St. Gallen"
1146,47,"Alidu Seidu",,2,后卫,,,,2000-06-04,,,"Stade Rennais FC"
1147,47,"Caleb Yirenkyi",,3,中场,,,,2006-01-15,,,"FC Nordsjælland"
1148,47,"Jonas Adjetey",,4,后卫,,,,2003-12-13,,,"VfL Wolfsburg"
1149,47,"Thomas Partey",,5,中场,,,,1993-06-13,,,"Villarreal CF"
1150,47,"Abdul Mumin",,6,后卫,,,,1998-06-06,,,"Rayo Vallecano"
1151,47,"Abdul Fatawu",,7,前锋,,,,2004-03-08,,,"Leicester City FC"
1152,47,"Kwasi Sibo",,8,中场,,,,1998-06-24,,,"Real Oviedo"
1153,47,"Jordan Ayew",,9,前锋,,,,1991-09-11,,,"Leicester City FC"
1154,47,"Brandon Thomas-Asante",,10,前锋,,,,1998-12-29,,,"Coventry City FC"
1155,47,"Antoine Semenyo",,11,中场,,,,2000-01-07,,,"Manchester City FC"
1156,47,"Joseph Anang",,12,守门员,,,,2000-06-08,,,"St Patrick's Athletic FC"
1157,47,"Christopher Bonsu Baah",,13,前锋,,,,2004-12-14,,,"Al Qadsiah FC"
1158,47,"Gideon Mensah",,14,后卫,,,,1998-07-18,,,"AJ Auxerre"
1159,47,"Elisha Owusu",,15,中场,,,,1997-11-07,,,"AJ Auxerre"
1160,47,"Benjamin Asare",,16,守门员,,,,1992-07-13,,,"Hearts Of Oak SC"
1161,47,"Abdul Rahman Baba",,17,后卫,,,,1994-07-02,,,"PAOK Saloniki"
1162,47,"Jerome Opoku",,18,后卫,,,,1998-10-14,,,"Başakşehir FK"
1163,47,"Iñaki Williams",,19,前锋,,,,1994-06-15,,,"Athletic Club"
1164,47,"Augustine Boakye",,20,中场,,,,2000-11-03,,,"AS Saint-Etienne"
1165,47,"Kojo Peprah Oppong",,21,后卫,,,,2004-06-04,,,"OGC Nice"
1166,47,"Kamaldeen Sulemana",,22,前锋,,,,2002-02-15,,,"Atalanta Bergamo"
1167,47,"Derrick Luckassen",,23,后卫,,,,1995-07-03,,,"Pafos FC"
1168,47,"Ernest Nuamah",,24,前锋,,,,2003-11-01,,,"Olympique Lyonnais"
1169,47,"Prince Kwabena Adu",,25,前锋,,,,2003-09-23,,,"FC Viktoria Plzeň"
1170,47,"Marvin Senaya",,26,后卫,,,,2001-01-28,,,"AJ Auxerre"
1171,48,"Luis Mejía",,1,守门员,,,,1991-03-16,,,"Club Nacional"
1172,48,"César Blackman",,2,后卫,,,,1998-04-02,,,"ŠK Slovan Bratislava"
1173,48,"José Córdoba",,3,后卫,,,,2001-06-03,,,"Norwich City FC"
1174,48,"Fidel Escobar",,4,后卫,,,,1995-01-09,,,"Deportivo Saprissa"
1175,48,"Edgardo Fariña",,5,后卫,,,,2001-10-19,,,"FC Pari Nizhny Novgorod"
1176,48,"Cristian Martínez",,6,中场,,,,1997-02-06,,,"Hapoel Kiryat Shmona FC"
1177,48,"José Luis Rodríguez",,7,中场,,,,1998-06-19,,,"FC Juárez"
1178,48,"Adalberto Carrasquilla",,8,中场,,,,1998-11-28,,,"Pumas UNAM"
1179,48,"Tomás Rodríguez",,9,前锋,,,,1999-03-09,,,"Deportivo Saprissa"
1180,48,"Ismael Díaz",,10,中场,,,,1997-05-12,,,"Club León"
1181,48,"Yoel Bárcenas",,11,中场,,,,1993-10-23,,,"Mazatlán FC"
1182,48,"César Samudio",,12,守门员,,,,1994-02-23,,,"CD Marathón"
1183,48,"Jiovany Ramos",,13,后卫,,,,1997-01-26,,,"Puerto Cabello CF"
1184,48,"Carlos Harvey",,14,后卫,,,,2000-02-03,,,"Minnesota United FC"
1185,48,"Eric Davis",,15,后卫,,,,1991-03-31,,,"CD Plaza Amador"
1186,48,"Andrés Andrade",,16,后卫,,,,1998-10-16,,,"LASK Linz"
1187,48,"José Fajardo",,17,前锋,,,,1993-08-18,,,"CD Universidad Católica"
1188,48,"Cecilio Waterman",,18,前锋,,,,1991-04-13,,,"CD Universidad De Concepción"
1189,48,"Alberto Quintero",,19,中场,,,,1987-12-18,,,"CD Plaza Amador"
1190,48,"Aníbal Godoy",,20,中场,,,,1990-02-10,,,"San Diego FC"
1191,48,"César Yanis",,21,中场,,,,1996-01-28,,,"CD Cobresal"
1192,48,"Orlando Mosquera",,22,守门员,,,,1994-12-25,,,"Al Fayha FC"
1193,48,"Michael Amir Murillo",,23,后卫,,,,1996-02-11,,,"Beşiktaş JK"
1194,48,"Azarias Londoño",,24,前锋,,,,2001-06-21,,,"CD Universidad Católica"
1195,48,"Roderick Miller",,25,后卫,,,,1992-04-03,,,"Turan Tovuz"
1196,48,"Jorge Gutiérrez",,26,后卫,,,,1998-09-01,,,"Deportivo La Guaira"
